"","source","type","lang","value","id"
"1025","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0776"
"1026","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1368"
"1027","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1029"
"1028","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1366"
"1029","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0489"
"1030","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0716"
"1031","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1156"
"1032","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1510"
"1033","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0765"
"1034","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1030"
"1035","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1031"
"1036","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0715"
"1037","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1393"
"1038","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0928"
"1039","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0762"
"1040","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0803"
"1041","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1414"
"1042","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0771"
"1043","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0920"
"1044","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0927"
"1045","nvd@nist.gov","Primary","en","CWE-255","CVE-1999-0755"
"1046","nvd@nist.gov","Primary","en","CWE-119","CVE-1999-0802"
"1047","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0917"
"1048","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1028"
"1049","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1485"
"1050","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0333"
"1051","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0772"
"1052","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0804"
"1053","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1063"
"1054","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0364"
"1055","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0365"
"1056","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0373"
"1057","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0481"
"1058","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1400"
"1059","nvd@nist.gov","Primary","en","NVD-CWE-noinfo","CVE-1999-1412"
"1060","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0970"
"1061","nvd@nist.gov","Primary","en","CWE-120","CVE-1999-1237"
"1062","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0493"
"1063","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1496"
"1064","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1231"
"1065","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0118"
"1066","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0775"
"1067","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1023"
"1068","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0713"
"1069","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0730"
"1070","nvd@nist.gov","Primary","en","CWE-119","CVE-1999-0874"
"1071","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0929"
"1072","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0742"
"1073","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0723"
"1074","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0731"
"1075","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1019"
"1076","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0748"
"1077","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1470"
"1078","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0778"
"1079","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1164"
"1080","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0733"
"1081","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0938"
"1082","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1365"
"1083","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0353"
"1084","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0916"
"1085","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0140"
"1086","nvd@nist.gov","Primary","en","CWE-20","CVE-1999-0726"
"1087","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1348"
"1088","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0688"
"1089","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0690"
"1090","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0696"
"1091","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0707"
"1092","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0889"
"1093","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1394"
"1094","nvd@nist.gov","Primary","en","CWE-20","CVE-1999-0918"
"1095","nvd@nist.gov","Primary","en","CWE-264","CVE-1999-0728"
"1096","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0752"
"1097","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1478"
"1098","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1537"
"1099","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0809"
"1100","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1543"
"1101","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1166"
"1102","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1460"
"1103","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1545"
"1104","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1086"
"1105","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1518"
"1106","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0692"
"1107","nvd@nist.gov","Primary","en","CWE-264","CVE-1999-1011"
"1108","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1378"
"1109","nvd@nist.gov","Primary","en","CWE-20","CVE-1999-0721"
"1110","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1535"
"1111","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1560"
"1112","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0810"
"1113","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0811"
"1114","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1165"
"1115","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1338"
"1116","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0224"
"1117","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0710"
"1118","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1018"
"1119","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1017"
"1120","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0323"
"1121","nvd@nist.gov","Primary","en","CWE-119","CVE-1999-0700"
"1122","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0770"
"1123","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1078"
"1124","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0683"
"1125","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1130"
"1126","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1227"
"1127","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1536"
"1128","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0672"
"1129","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1337"
"1130","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0671"
"1131","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0677"
"1132","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0703"
"1133","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0719"
"1134","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0913"
"1135","nvd@nist.gov","Primary","en","NVD-CWE-noinfo","CVE-1999-0682"
"1136","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0727"
"1137","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1524"
"1138","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0673"
"1139","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0722"
"1140","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0674"
"1141","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0675"
"1142","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0676"
"1143","nvd@nist.gov","Primary","en","CWE-287","CVE-1999-0680"
"1144","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0813"
"1145","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0694"
"1146","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0814"
"1147","nvd@nist.gov","Primary","en","CWE-362","CVE-1999-0861"
"1148","nvd@nist.gov","Primary","en","CWE-20","CVE-1999-0867"
"1149","nvd@nist.gov","Primary","en","CWE-16","CVE-1999-0875"
"1150","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0724"
"1151","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1336"
"1152","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0679"
"1153","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0746"
"1154","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0749"
"1155","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0888"
"1156","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0753"
"1157","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0745"
"1158","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0747"
"1159","nvd@nist.gov","Primary","en","CWE-16","CVE-1999-0725"
"1160","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0732"
"1161","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0734"
"1162","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0740"
"1163","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0741"
"1164","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0743"
"1165","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1561"
"1166","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1565"
"1167","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0325"
"1168","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-1206"
"1169","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0668"
"1170","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0355"
"1171","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0878"
"1172","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1064"
"1173","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0374"
"1174","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0720"
"1175","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1052"
"1176","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0328"
"1177","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0768"
"1178","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0769"
"1179","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0872"
"1180","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1235"
"1181","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0939"
"1182","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0911"
"1183","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1016"
"1184","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1354"
"1185","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1513"
"1186","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0774"
"1187","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1515"
"1188","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0669"
"1189","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0670"
"1190","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0705"
"1191","nvd@nist.gov","Primary","en","CWE-94","CVE-1999-0891"
"1192","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1129"
"1193","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0685"
"1194","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1356"
"1195","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1516"
"1196","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1564"
"1197","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0925"
"1198","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0926"
"1199","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1562"
"1200","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1562"
"1201","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0489"
"1202","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1353"
"1203","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0767"
"1204","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0697"
"1205","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1377"
"1206","nvd@nist.gov","Primary","en","CWE-94","CVE-1999-0702"
"1207","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0910"
"1208","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1575"
"1209","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1521"
"1210","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0687"
"1211","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0689"
"1212","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0691"
"1213","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0750"
"1214","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0751"
"1215","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0759"
"1216","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1014"
"1217","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1053"
"1218","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0817"
"1219","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0704"
"1220","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0890"
"1221","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0907"
"1222","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0953"
"1223","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0954"
"1224","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0787"
"1225","nvd@nist.gov","Primary","en","CWE-16","CVE-1999-0886"
"1226","nvd@nist.gov","Primary","en","CWE-264","CVE-1999-0909"
"1227","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0708"
"1228","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0786"
"1229","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0912"
"1230","nvd@nist.gov","Primary","en","CWE-264","CVE-1999-0777"
"1231","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0906"
"1232","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0908"
"1233","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1013"
"1234","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1477"
"1235","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1534"
"1236","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1351"
"1237","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1484"
"1238","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1578"
"1239","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0788"
"1240","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0940"
"1241","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1576"
"1242","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0789"
"1243","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1352"
"1244","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1350"
"1245","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0931"
"1246","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0932"
"1247","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1469"
"1248","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1583"
"1249","nvd@nist.gov","Primary","en","CWE-59","CVE-1999-0794"
"1250","nvd@nist.gov","Primary","en","CWE-200","CVE-1999-0877"
"1251","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0879"
"1252","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0880"
"1253","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0933"
"1254","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1236"
"1255","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1500"
"1256","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0016"
"1257","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0047"
"1258","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0942"
"1259","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1454"
"1260","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1523"
"1261","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1540"
"1262","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1541"
"1263","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1542"
"1264","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1344"
"1265","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1345"
"1266","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1357"
"1267","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0791"
"1268","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1349"
"1269","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1346"
"1270","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1347"
"1271","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1522"
"1272","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1082"
"1273","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1083"
"1274","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0369"
"1275","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0369"
"1276","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0893"
"1277","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1343"
"1278","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0356"
"1279","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0943"
"1280","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1342"
"1281","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1047"
"1282","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0895"
"1283","nvd@nist.gov","Primary","en","CWE-16","CVE-1999-0766"
"1284","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0905"
"1285","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0327"
"1286","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0951"
"1287","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1341"
"1288","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0362"
"1289","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0362"
"1290","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0363"
"1291","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0363"
"1292","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0900"
"1293","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0901"
"1294","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0902"
"1295","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0944"
"1296","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0883"
"1297","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0884"
"1298","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0881"
"1299","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0903"
"1300","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1076"
"1301","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1234"
"1302","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0882"
"1303","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0915"
"1304","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0950"
"1305","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1226"
"1306","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1532"
"1307","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0873"
"1308","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1577"
"1309","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0354"
"1310","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0827"
"1311","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0829"
"1312","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0830"
"1313","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0854"
"1314","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1077"
"1315","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1517"
"1316","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0946"
"1317","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0947"
"1318","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0948"
"1319","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0949"
"1320","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1531"
"1321","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0885"
"1322","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0885"
"1323","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0904"
"1324","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0843"
"1325","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0887"
"1326","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0896"
"1327","nvd@nist.gov","Primary","en","CWE-119","CVE-1999-0898"
"1328","nvd@nist.gov","Primary","en","CWE-264","CVE-1999-0899"
"1329","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1065"
"1330","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1340"
"1331","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1509"
"1332","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1571"
"1333","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1529"
"1334","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1533"
"1335","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0821"
"1336","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0863"
"1337","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1530"
"1338","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1550"
"1339","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2001-0679"
"1340","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0832"
"1341","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0983"
"1342","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0984"
"1343","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0985"
"1344","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1111"
"1345","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1112"
"1346","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0833"
"1347","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0835"
"1348","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0837"
"1349","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0848"
"1350","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0849"
"1351","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0851"
"1352","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1511"
"1353","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1539"
"1354","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0329"
"1355","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1050"
"1356","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0330"
"1357","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0165"
"1358","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1110"
"1359","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1528"
